archivo;punto;tipo_cod;tipo;letra;numero;agenda;tiporeg;anulado;fecha;vencimiento;importe;tc;importe_divisa;divisa;moneda_cc;cae;fecha_recepcion;cobrador;leyenda
ac1h0326.fac;01900;02;FA;A;00000215;00000016;2;0;2026-03-25;2026-03-25;365.65;1.0;365.65;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211910;00000058;2;0;2026-03-25;2026-03-25;410.77;1.0;410.77;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211922;00000024;2;0;2026-03-25;2026-03-25;1192.25;1.0;1192.25;0;S;;;;
ac1h0326.fac;01900;05;RC;;00001149;00000312;4;0;2026-03-26;;53.0;;;;;;2026-03-26;0;
ac1h0326.fac;01900;05;RC;;00001157;00000317;4;0;2026-03-26;;832.0;;;;;;2026-03-26;0;
ac1h0326.fac;01900;02;FA;B;19211915;00000317;2;0;2026-03-26;2026-03-26;832.0;1.0;832.0;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211994;00000181;2;0;2026-03-26;2026-03-26;611.62;1.0;611.62;0;S;;;;
ac1h0326.fac;00003;02;FA;A;00001214;00000005;2;0;2026-03-27;2026-03-27;703504.58;1405.0;500.72;1;S;86139241407707.0;;;
ac1h0326.fac;00003;02;FA;A;00001215;00000207;2;0;2026-03-27;2026-03-27;1053840.34;1405.0;750.06;1;S;86139242221869.0;;;
ac1h0326.fac;00003;02;FA;A;00001216;00000028;2;0;2026-03-27;2026-03-27;303395.7;1405.0;215.94;1;S;86139540314670.0;;;
ac1h0326.fac;00003;02;FA;A;00001217;00000020;2;0;2026-03-27;2026-03-27;614209.8;1405.0;437.16;1;S;86139541599679.0;;;
ac1h0326.fac;00003;05;RC;;00101014;00000207;4;0;2026-03-27;;1053840.34;;;;;;2026-03-27;0;
ac1h0326.fac;00003;05;RC;;00101015;00000207;4;0;2026-03-27;;346159.66;;;;;;2026-03-27;0;
ac1h0326.fac;01900;02;FA;A;00000211;00000032;2;0;2026-03-27;2026-03-27;3700.0;1.0;3700.0;0;S;;;;
ac1h0326.fac;01900;05;RC;;00001148;00000144;4;0;2026-03-27;;150.68;;;;;;2026-03-27;0;
ac1h0326.fac;01900;05;RC;;00001206;00000221;4;0;2026-03-27;;1000.0;;;;;;2026-03-27;0;
ac1h0326.fac;01900;05;RC;;00007930;00000032;4;0;2026-03-27;;3700.0;;;;;;2026-03-27;0;
ac1h0326.fac;01900;02;FA;B;19211920;00000249;2;0;2026-03-27;2026-03-27;216.8;1.0;216.8;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211995;00000181;2;0;2026-03-27;2026-03-27;611.62;1.0;611.62;0;S;;;;
ac1h0326.fac;00003;05;RC;;00101021;00000311;4;0;2026-03-28;;459800.0;;;;;;2026-03-28;0;
ac1h0326.fac;00003;05;RC;;00101007;00000013;4;0;2026-03-30;;2886189.65;;;;;;2026-03-30;0;
ac1h0326.fac;01900;02;FA;A;00000214;00000136;2;0;2026-03-30;2026-03-30;349.69;1.0;349.69;0;S;;;;
ac1h0326.fac;01900;05;RC;;00001155;00000119;4;0;2026-03-30;;1240.77;;;;;;2026-03-30;0;
ac1h0326.fac;01900;05;RC;;00001156;00000224;4;0;2026-03-30;;361.04;;;;;;2026-03-30;0;
ac1h0326.fac;01900;05;RC;;00001161;00000181;4;0;2026-03-30;;560.0;;;;;;2026-03-30;0;
ac1h0326.fac;01900;05;RC;;00007868;00000320;4;0;2026-03-30;;235.0;;;;;;2026-03-30;0;
ac1h0326.fac;01900;02;FA;B;19211919;00000144;2;0;2026-03-30;2026-03-30;150.68;1.0;150.68;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211921;00000224;2;0;2026-03-30;2026-03-30;361.04;1.0;361.04;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211938;00000320;2;0;2026-03-30;2026-03-30;235.0;1.0;235.0;0;S;;;;
ac1h0326.fac;00003;05;RC;;00007869;00000017;4;0;2026-03-31;;347042.9;;;;;;2026-03-31;0;
ac1h0326.fac;00003;05;RC;;00101011;00000032;4;0;2026-03-31;;1890919.03;;;;;;2026-03-31;0;
ac1h0326.fac;01900;05;RC;;00001165;00000111;4;0;2026-03-31;;251.57;;;;;;2026-03-31;0;
ac1h0326.fac;01900;05;RC;;00001166;00000254;4;0;2026-03-31;;649.75;;;;;;2026-03-31;0;
ac1h0326.fac;01900;05;RC;;00001167;00000056;4;0;2026-03-31;;4705.0;;;;;;2026-03-31;0;
ac1h0326.fac;01900;05;RC;;00001170;00000317;4;0;2026-03-31;;236.0;;;;;;2026-03-31;0;
ac1h0326.fac;01900;05;RC;;00001173;00000321;4;0;2026-03-31;;64.0;;;;;;2026-03-31;0;
ac1h0326.fac;01900;05;RC;;00007931;00000319;4;0;2026-03-31;;260.0;;;;;;2026-03-31;0;
ac1h0326.fac;01900;02;FA;B;19211931;00000317;2;0;2026-03-31;2026-03-31;236.0;1.0;236.0;0;S;;;;
ac1h0326.fac;01900;02;FA;B;19211954;00000321;2;0;2026-03-31;2026-03-31;64.0;1.0;64.0;0;S;;;;
ac1h0426.fac;00003;05;RC;;00101018;00000004;4;0;2026-04-01;;4130512.35;;;;;;2026-04-01;0;
ac1h0426.fac;01900;02;FA;A;00000217;00000136;2;0;2026-04-01;2026-04-01;429.18;1.0;429.18;0;S;;;;
ac1h0426.fac;01900;02;FA;A;00000220;00000143;2;0;2026-04-01;2026-04-01;227.0;1.0;227.0;0;S;;;;
ac1h0426.fac;01900;05;RC;;00001174;00000056;4;0;2026-04-01;;4500.0;;;;;;2026-04-01;0;
ac1h0426.fac;01900;05;RC;;00001192;00000293;4;0;2026-04-01;;184.95;;;;;;2026-04-01;0;
ac1h0426.fac;01900;05;RC;;00001237;00000058;4;0;2026-04-01;;464.0;;;;;;2026-04-01;0;
ac1h0426.fac;01900;05;RC;;00007956;00000143;4;0;2026-04-01;;227.0;;;;;;2026-04-01;0;
ac1h0426.fac;01900;02;FA;B;19211923;00000202;2;0;2026-04-01;2026-04-01;2725.74;1.0;2725.74;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211924;00000235;2;0;2026-04-01;2026-04-01;1295.62;1.0;1295.62;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211925;00000254;2;0;2026-04-01;2026-04-01;649.75;1.0;649.75;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211926;00000058;2;0;2026-04-01;2026-04-01;565.96;1.0;565.96;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211929;00000293;2;0;2026-04-01;2026-04-01;393.0;1.0;393.0;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211935;00000068;2;0;2026-04-01;2026-04-01;1491.01;1.0;1491.01;0;S;;;;
ac1h0426.fac;01900;05;RC;;00001168;00000056;4;0;2026-04-02;;1250.0;;;;;;2026-04-02;0;
ac1h0426.fac;01900;05;RC;;00001184;00000296;4;0;2026-04-04;;324.0;;;;;;2026-04-04;0;
ac1h0426.fac;00003;02;FA;A;00001218;00000067;2;0;2026-04-06;2026-04-06;1780018.51;1.0;1780018.51;0;S;86140442240216.0;;;
ac1h0426.fac;00003;02;FA;A;00001219;00000067;2;0;2026-04-06;2026-04-06;1156652.3;1.0;1156652.3;0;S;86140443927165.0;;;
ac1h0426.fac;00003;02;FA;A;00001220;00000005;2;0;2026-04-06;2026-04-06;526479.05;1415.0;372.07;1;S;86140448514933.0;;;
ac1h0426.fac;00003;05;RC;;00101017;00000026;4;0;2026-04-06;;1485770.4;;;;;;2026-04-06;0;
ac1h0426.fac;01900;02;FA;A;00000218;00000006;2;0;2026-04-06;2026-04-06;652.25;1.0;652.25;0;S;;;;
ac1h0426.fac;01900;05;RC;;00001171;00000299;4;0;2026-04-06;;160.0;;;;;;2026-04-06;0;
ac1h0426.fac;01900;05;RC;;00001175;00000056;4;0;2026-04-06;;1415.0;;;;;;2026-04-06;0;
ac1h0426.fac;01900;05;RC;;00001197;00000214;4;0;2026-04-06;;346.59;;;;;;2026-04-06;0;
ac1h0426.fac;01900;05;RC;;00007870;00000305;4;0;2026-04-06;;158.56;;;;;;2026-04-06;0;
ac1h0426.fac;01900;02;FA;B;19211927;00000024;2;0;2026-04-06;2026-04-06;267.52;1.0;267.52;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211928;00000214;2;0;2026-04-06;2026-04-06;346.59;1.0;346.59;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211933;00000299;2;0;2026-04-06;2026-04-06;160.0;1.0;160.0;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211949;00000066;2;0;2026-04-06;2026-04-06;421.84;1.0;421.84;0;S;;;;
ac1h0426.fac;00003;04;NC;A;00000159;00000268;2;0;2026-04-07;2026-04-07;249973.9;1415.0;176.66;1;S;86140580834698.0;;;
ac1h0426.fac;00003;02;FA;A;00001221;00000268;2;0;2026-04-07;2026-04-07;249973.9;1415.0;176.66;1;S;86140579410542.0;;;
ac1h0426.fac;00003;02;FA;A;00001222;00000268;2;0;2026-04-07;2026-04-07;206590.0;1415.0;146.0;1;S;86140581512873.0;;;
ac1h0426.fac;01900;05;RC;;00001176;00000056;4;0;2026-04-07;;1108.0;;;;;;2026-04-07;0;
ac1h0426.fac;01900;02;FA;B;19211930;00000293;2;0;2026-04-07;2026-04-07;272.0;1.0;272.0;0;S;;;;
ac1h0426.fac;00003;02;FA;A;00001223;00000308;2;0;2026-04-08;2026-04-08;664521.72;1410.0;471.29;1;S;86140766653371.0;;;
ac1h0426.fac;00003;05;RC;;00101016;00000308;4;0;2026-04-08;;664521.72;;;;;;2026-04-08;0;
ac1h0426.fac;01900;05;RC;;00001169;00000111;4;0;2026-04-08;;206.0;;;;;;2026-04-08;0;
ac1h0426.fac;01900;05;RC;;00007871;00000043;4;0;2026-04-08;;714.28;;;;;;2026-04-08;0;
ac1h0426.fac;01900;05;RC;;00007957;00000006;4;0;2026-04-08;;800.0;;;;;;2026-04-08;0;
ac1h0426.fac;01900;02;FA;B;19211932;00000296;2;0;2026-04-08;2026-04-08;186.0;1.0;186.0;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211940;00000111;2;0;2026-04-08;2026-04-08;206.0;1.0;206.0;0;S;;;;
ac1h0426.fac;00003;05;RC;;00101026;00000005;4;0;2026-04-09;;412012.63;;;;;;2026-04-09;0;
ac1h0426.fac;01900;05;RC;;00001179;00000252;4;0;2026-04-09;;400.0;;;;;;2026-04-09;0;
ac1h0426.fac;01900;02;FA;B;19211951;00000221;2;0;2026-04-09;2026-04-09;331.66;1.0;331.66;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211952;00000305;2;0;2026-04-09;2026-04-09;169.49;1.0;169.49;0;S;;;;
ac1h0426.fac;00003;02;FA;A;00001224;00000004;2;0;2026-04-10;2026-04-10;5084913.4;1400.0;3632.08;1;S;86151073227297.0;;;
ac1h0426.fac;00003;02;FA;A;00001225;00000007;2;0;2026-04-10;2026-04-10;1483146.0;1400.0;1059.39;1;S;86151074597583.0;;;
ac1h0426.fac;00003;02;FA;A;00001226;00000026;2;0;2026-04-10;2026-04-10;2125627.0;1400.0;1518.31;1;S;86151075015504.0;;;
ac1h0426.fac;00003;02;FA;A;00001227;00000028;2;0;2026-04-10;2026-04-10;89950.0;1400.0;64.25;1;S;86151075263988.0;;;
ac1h0426.fac;00003;02;FA;A;00001228;00000207;2;0;2026-04-10;2026-04-10;191310.0;1400.0;136.65;1;S;86151076682801.0;;;
ac1h0426.fac;00003;05;RC;;00007872;00000139;4;0;2026-04-10;;10696010.45;;;;;;2026-04-10;0;
ac1h0426.fac;00003;05;RC;;00101022;00000268;4;0;2026-04-10;;206590.0;;;;;;2026-04-10;0;
ac1h0426.fac;01900;05;RC;;00001172;00000305;4;0;2026-04-10;;169.49;;;;;;2026-04-10;0;
ac1h0426.fac;01900;02;FA;B;19211950;00000024;2;0;2026-04-10;2026-04-10;400.06;1.0;400.06;0;S;;;;
ac1h0426.fac;01900;05;RC;;00001236;00000056;4;0;2026-04-12;;3121.79;;;;;;2026-04-12;0;
ac1h0426.fac;00003;02;FA;B;00000209;00000322;2;0;2026-04-13;2026-04-13;129735.0;1395.0;93.0;1;S;86151442940834.0;;;
ac1h0426.fac;00003;02;FA;A;00001229;00000233;2;0;2026-04-13;2026-04-13;202288.95;1395.0;145.01;1;S;86151391304339.0;;;
ac1h0426.fac;00003;02;FA;A;00001230;00000025;2;0;2026-04-13;2026-04-13;677049.3;1395.0;485.34;1;S;86151392386959.0;;;
ac1h0426.fac;00003;02;FA;A;00001231;00000139;2;0;2026-04-13;2026-04-13;11796544.08;1395.0;8456.3;1;S;86151400463425.0;;;
ac1h0426.fac;00003;05;RC;;00101019;00000025;4;0;2026-04-13;;1039003.2;;;;;;2026-04-13;0;
ac1h0426.fac;00003;05;RC;;00101020;00000322;4;0;2026-04-13;;129735.0;;;;;;2026-04-13;0;
ac1h0426.fac;01900;02;FA;A;00000221;00000136;2;0;2026-04-13;2026-04-13;240.5;1.0;240.5;0;S;;;;
ac1h0426.fac;01900;02;FA;A;00000222;00000016;2;0;2026-04-13;2026-04-13;591.5;1.0;591.5;0;S;;;;
ac1h0426.fac;01900;02;FA;A;00000223;00000136;2;0;2026-04-13;2026-04-13;1354.2;1.0;1354.2;0;S;;;;
ac1h0426.fac;01900;02;FA;A;00000225;00000143;2;0;2026-04-13;2026-04-13;210.0;1.0;210.0;0;S;;;;
ac1h0426.fac;01900;05;RC;;00007874;00000016;4;0;2026-04-13;;365.65;;;;;;2026-04-13;0;
ac1h0426.fac;01900;05;RC;;00007875;00000016;4;0;2026-04-13;;591.5;;;;;;2026-04-13;0;
ac1h0426.fac;01900;05;RC;;00007958;00000143;4;0;2026-04-13;;157.7;;;;;;2026-04-13;0;
ac1h0426.fac;01900;02;FA;B;19211941;00000132;2;0;2026-04-13;2026-04-13;866.55;1.0;866.55;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211942;00000068;2;0;2026-04-13;2026-04-13;48.76;1.0;48.76;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211943;00000056;2;0;2026-04-13;2026-04-13;4330.88;1.0;4330.88;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211944;00000045;2;0;2026-04-13;2026-04-13;3743.67;1.0;3743.67;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211945;00000061;2;0;2026-04-13;2026-04-13;4487.18;1.0;4487.18;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211946;00000063;2;0;2026-04-13;2026-04-13;5690.07;1.0;5690.07;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211947;00000034;2;0;2026-04-13;2026-04-13;202.99;1.0;202.99;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211948;00000050;2;0;2026-04-13;2026-04-13;591.62;1.0;591.62;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211953;00000255;2;0;2026-04-13;2026-04-13;395.16;1.0;395.16;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211959;00000323;2;0;2026-04-13;2026-04-13;73.0;1.0;73.0;0;S;;;;
ac1h0426.fac;01900;02;FA;A;00000224;00000172;2;0;2026-04-14;2026-04-14;142.71;1.0;142.71;0;S;;;;
ac1h0426.fac;01900;05;RC;;00001185;00000323;4;0;2026-04-14;;73.0;;;;;;2026-04-14;0;
ac1h0426.fac;01900;05;RC;;00001198;00000172;4;0;2026-04-14;;142.71;;;;;;2026-04-14;0;
ac1h0426.fac;01900;05;RC;;00001180;00000045;4;0;2026-04-15;;1871.73;;;;;;2026-04-15;0;
ac1h0426.fac;01900;05;RC;;00001191;00000313;4;0;2026-04-15;;138.0;;;;;;2026-04-15;0;
ac1h0426.fac;01900;05;RC;;00001199;00000061;4;0;2026-04-15;;9075.17;;;;;;2026-04-15;0;
ac1h0426.fac;01900;05;RC;;00007876;00000068;4;0;2026-04-15;;956.52;;;;;;2026-04-15;0;
ac1h0426.fac;01900;05;RC;;00001182;00000136;4;0;2026-04-16;;3684.59;;;;;;2026-04-16;0;
ac1h0426.fac;01900;05;RC;;00007933;00000235;4;0;2026-04-16;;1295.62;;;;;;2026-04-16;0;
ac1h0426.fac;01900;02;FA;B;19211955;00000112;2;0;2026-04-16;2026-04-16;5892.0;1.0;5892.0;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211957;00000252;2;0;2026-04-16;2026-04-16;357.05;1.0;357.05;0;S;;;;
ac1h0426.fac;00003;02;FA;A;00001232;00000014;2;0;2026-04-17;2026-04-17;239499.0;1380.0;173.55;1;S;86161967265732.0;;;
ac1h0426.fac;00003;05;RC;;00101028;00000028;4;0;2026-04-17;;303395.7;;;;;;2026-04-17;0;
ac1h0426.fac;01900;05;RC;;00001181;00000112;4;0;2026-04-17;;5892.0;;;;;;2026-04-17;0;
ac1h0426.fac;01900;05;RC;;00001183;00000301;4;0;2026-04-17;;309.0;;;;;;2026-04-17;0;
ac1h0426.fac;01900;05;RC;;00001190;00000252;4;0;2026-04-17;;500.0;;;;;;2026-04-17;0;
ac1h0426.fac;01900;05;RC;;00007877;00000063;4;0;2026-04-17;;5690.07;;;;;;2026-04-17;0;
ac1h0426.fac;01900;02;FA;B;19211958;00000301;2;0;2026-04-17;2026-04-17;309.0;1.0;309.0;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211964;00000297;2;0;2026-04-17;2026-04-17;586.0;1.0;586.0;0;S;;;;
ac1h0426.fac;00003;02;FA;A;00001233;00000028;2;0;2026-04-20;2026-04-20;521995.05;1395.0;374.19;1;S;86162321028787.0;;;
ac1h0426.fac;00003;02;FA;A;00001234;00000005;2;0;2026-04-20;2026-04-20;400713.75;1395.0;287.25;1;S;86162331631696.0;;;
ac1h0426.fac;00003;05;RC;;00101029;00000014;4;0;2026-04-20;;239499.0;;;;;;2026-04-20;0;
ac1h0426.fac;01900;02;FA;A;00000226;00000136;2;0;2026-04-20;2026-04-20;356.77;1.0;356.77;0;S;;;;
ac1h0426.fac;01900;05;RC;;00001193;00000297;4;0;2026-04-20;;586.0;;;;;;2026-04-20;0;
ac1h0426.fac;01900;05;RC;;00001194;00000166;4;0;2026-04-20;;379.37;;;;;;2026-04-20;0;
ac1h0426.fac;01900;05;RC;;00007878;00000324;4;0;2026-04-20;;776.61;;;;;;2026-04-20;0;
ac1h0426.fac;01900;02;FA;B;19211962;00000166;2;0;2026-04-20;2026-04-20;379.37;1.0;379.37;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211963;00000250;2;0;2026-04-20;2026-04-20;69.81;1.0;69.81;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211965;00000324;2;0;2026-04-20;2026-04-20;776.61;1.0;776.61;0;S;;;;
ac1h0426.fac;00003;05;RC;;00101023;00000067;4;0;2026-04-21;;2936670.81;;;;;;2026-04-21;0;
ac1h0426.fac;00003;05;RC;;00101027;00000005;4;0;2026-04-21;;927192.8;;;;;;2026-04-21;0;
ac1h0426.fac;01900;05;RC;;00001195;00000024;4;0;2026-04-21;;1459.77;;;;;;2026-04-21;0;
ac1h0426.fac;01900;05;RC;;00001205;00000122;4;0;2026-04-21;;629.01;;;;;;2026-04-21;0;
ac1h0426.fac;01900;05;RC;;00001208;00000143;4;0;2026-04-21;;52.3;;;;;;2026-04-21;0;
ac1h0426.fac;01900;02;FA;B;19211978;00000122;2;0;2026-04-21;2026-04-21;629.01;1.0;629.01;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211996;00000181;2;0;2026-04-21;2026-04-21;611.62;1.0;611.62;0;S;;;;
ac1h0426.fac;00003;04;NC;A;00000160;00000233;2;0;2026-04-22;2026-04-22;202288.95;1395.0;145.01;1;S;86162621716204.0;;;
ac1h0426.fac;00003;05;RC;;00101033;00000004;4;0;2026-04-22;;5084913.4;;;;;;2026-04-22;0;
ac1h0426.fac;01900;05;RC;;00007729;00000191;4;0;2026-04-22;;357.14;;;;;;2026-04-22;0;
ac1h0426.fac;01900;05;RC;;00007730;00000066;4;0;2026-04-22;;428.57;;;;;;2026-04-22;0;
ac1h0426.fac;00003;02;FA;A;00001235;00000031;2;0;2026-04-23;2026-04-23;202288.95;1395.0;145.01;1;S;86172686495144.0;;;
ac1h0426.fac;00003;02;FA;A;00001236;00000027;2;0;2026-04-23;2026-04-23;903986.96;1410.0;641.13;1;S;86172728935736.0;;;
ac1h0426.fac;01900;05;RC;;00001201;00000050;4;0;2026-04-23;;1225.63;;;;;;2026-04-23;0;
ac1h0426.fac;01900;05;RC;;00001207;00000221;4;0;2026-04-23;;1000.0;;;;;;2026-04-23;0;
ac1h0426.fac;01900;05;RC;;00001217;00000181;4;0;2026-04-23;;1223.24;;;;;;2026-04-23;0;
ac1h0426.fac;01900;02;FA;B;19211985;00000299;2;0;2026-04-23;2026-04-23;196.0;1.0;196.0;0;S;;;;
ac1h0426.fac;00003;04;NC;A;00000161;00000005;2;0;2026-04-24;2026-04-24;703504.58;1405.0;500.72;1;S;86172873609823.0;;;
ac1h0426.fac;00003;02;FA;A;00001237;00000005;2;0;2026-04-24;2026-04-24;297546.8;1420.0;209.54;1;S;86172876034797.0;;;
ac1h0426.fac;01900;05;RC;;00001202;00000250;4;0;2026-04-24;;69.81;;;;;;2026-04-24;0;
ac1h0426.fac;01900;05;RC;;00001204;00000249;4;0;2026-04-24;;653.17;;;;;;2026-04-24;0;
ac1h0426.fac;01900;05;RC;;00001275;00000299;4;0;2026-04-24;;196.0;;;;;;2026-04-24;0;
ac1h0426.fac;01900;02;FA;B;19211967;00000056;2;0;2026-04-24;2026-04-24;300.0;1.0;300.0;0;S;;;;
ac1h0426.fac;00003;04;NC;A;00000162;00000233;2;0;2026-04-27;2026-04-27;666208.4;1430.0;465.88;1;S;86173195048803.0;;;
ac1h0426.fac;00003;02;FA;A;00001238;00000233;2;0;2026-04-27;2026-04-27;666208.4;1430.0;465.88;1;S;86173168689958.0;;;
ac1h0426.fac;00003;02;FA;A;00001239;00000012;2;0;2026-04-27;2026-04-27;156585.0;1430.0;109.5;1;S;86173169326758.0;;;
ac1h0426.fac;00003;02;FA;A;00001240;00000005;2;0;2026-04-27;2026-04-27;299642.2;1430.0;209.54;1;S;86173171088181.0;;;
ac1h0426.fac;00003;02;FA;A;00001241;00000233;2;0;2026-04-27;2026-04-27;48162.4;1430.0;33.68;1;S;86173196267599.0;;;
ac1h0426.fac;00003;02;FA;A;00001242;00000308;2;0;2026-04-27;2026-04-27;485284.8;1430.0;339.36;1;S;86173203876044.0;;;
ac1h0426.fac;00003;05;RC;;00101024;00000308;4;0;2026-04-27;;485284.8;;;;;;2026-04-27;0;
ac1h0426.fac;01900;02;FA;A;00000227;00000136;2;0;2026-04-27;2026-04-27;1551.85;1.0;1551.85;0;S;;;;
ac1h0426.fac;01900;05;RC;;00001200;00000254;4;0;2026-04-27;;145.81;;;;;;2026-04-27;0;
ac1h0426.fac;01900;02;FA;B;19211968;00000262;2;0;2026-04-27;2026-04-27;533.98;1.0;533.98;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211969;00000254;2;0;2026-04-27;2026-04-27;145.81;1.0;145.81;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211970;00000202;2;0;2026-04-27;2026-04-27;1866.06;1.0;1866.06;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211971;00000064;2;0;2026-04-27;2026-04-27;227.15;1.0;227.15;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211972;00000050;2;0;2026-04-27;2026-04-27;634.01;1.0;634.01;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211973;00000221;2;0;2026-04-27;2026-04-27;345.54;1.0;345.54;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211974;00000325;2;0;2026-04-27;2026-04-27;465.55;1.0;465.55;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211975;00000040;2;0;2026-04-27;2026-04-27;468.21;1.0;468.21;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211976;00000048;2;0;2026-04-27;2026-04-27;68.91;1.0;68.91;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211977;00000326;2;0;2026-04-27;2026-04-27;306.55;1.0;306.55;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211989;00000044;2;0;2026-04-27;2026-04-27;410.87;1.0;410.87;0;S;;;;
ac1h0426.fac;00003;05;RC;;00101025;00000025;4;0;2026-04-28;;677049.3;;;;;;2026-04-28;0;
ac1h0426.fac;00003;05;RC;;00101030;00000020;4;0;2026-04-28;;614209.8;;;;;;2026-04-28;0;
ac1h0426.fac;01900;05;RC;;00001203;00000252;4;0;2026-04-28;;600.0;;;;;;2026-04-28;0;
ac1h0426.fac;01900;05;RC;;00001216;00000327;4;0;2026-04-28;;352.0;;;;;;2026-04-28;0;
ac1h0426.fac;01900;05;RC;;00007879;00000255;4;0;2026-04-28;;300.0;;;;;;2026-04-28;0;
ac1h0426.fac;01900;02;FA;B;19211980;00000037;2;0;2026-04-28;2026-04-28;286.99;1.0;286.99;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211981;00000252;2;0;2026-04-28;2026-04-28;335.48;1.0;335.48;0;S;;;;
ac1h0426.fac;01900;02;FA;B;19211988;00000224;2;0;2026-04-28;2026-04-28;253.54;1.0;253.54;0;S;;;;
ac1h0426.fac;00003;02;FA;A;00001243;00000165;2;0;2026-04-29;2026-04-29;2082869.79;1430.0;1456.55;1;S;86173433979505.0;;;
ac1h0426.fac;00003;02;FA;A;00001244;00000308;2;0;2026-04-29;2026-04-29;635585.95;1430.0;444.47;1;S;86173481483709.0;;;
ac1h0426.fac;00003;05;RC;;00101034;00000026;4;0;2026-04-29;;2125627.0;;;;;;2026-04-29;0;
ac1h0426.fac;00003;05;RC;;00101036;00000308;4;0;2026-04-29;;635585.95;;;;;;2026-04-29;0;
ac1h0426.fac;01900;05;RC;;00001226;00000224;4;0;2026-04-29;;253.54;;;;;;2026-04-29;0;
ac1h0426.fac;01900;02;FA;B;19211982;00000249;2;0;2026-04-29;2026-04-29;982.08;1.0;982.08;0;S;;;;
ac1h0426.fac;00003;02;FA;A;00001245;00000028;2;0;2026-04-30;2026-04-30;802584.0;1420.0;565.2;1;S;86184066179183.0;;;
ac1h0426.fac;00003;02;FA;A;00001246;00000005;2;0;2026-04-30;2026-04-30;1164564.58;1420.0;820.12;1;S;86184067229453.0;;;
ac1h0426.fac;00003;02;FA;A;00001247;00000046;2;0;2026-04-30;2026-04-30;1374560.0;1420.0;968.0;1;S;86184073494386.0;;;
ac1h0426.fac;00003;02;FA;A;00001248;00000233;2;0;2026-04-30;2026-04-30;47825.6;1420.0;33.68;1;S;86184096378165.0;;;
ac1h0426.fac;00003;02;FA;A;00001249;00000281;2;0;2026-04-30;2026-04-30;134019.6;1420.0;94.38;1;S;86184122732953.0;;;
ac1h0426.fac;00003;02;FA;A;00001250;00000209;2;0;2026-04-30;2026-04-30;16198573.71;1.0;16198573.71;0;S;86184123431342.0;;;
ac1h0426.fac;00003;02;FA;A;00001251;00000205;2;0;2026-04-30;2026-04-30;15686453.31;1.0;15686453.31;0;S;86184123837024.0;;;
ac1h0426.fac;00003;02;FA;A;00001252;00000210;2;0;2026-04-30;2026-04-30;16514972.98;1.0;16514972.98;0;S;86184124186106.0;;;
ac1h0426.fac;00003;05;RC;;00007880;00000207;4;0;2026-04-30;;1000000.0;;;;;;2026-04-30;0;
ac1h0426.fac;00003;05;RC;;00007960;00000028;4;0;2026-04-30;;1101953.6;;;;;;2026-04-30;0;
ac1h0426.fac;00003;05;RC;;00101040;00000031;4;0;2026-04-30;;202288.95;;;;;;2026-04-30;0;
ac1h0426.fac;01900;05;RC;;00001209;00000202;4;0;2026-04-30;;4591.8;;;;;;2026-04-30;0;
